2022-07-26 12:13:20,621 INFO  Program - Starting application
2022-07-26 12:13:21,151 INFO  Loader - Loading portraits from DLC: Russian Portraits
2022-07-26 12:13:21,157 INFO  Loader - Loading portraits from DLC: Songs of Byzantium
2022-07-26 12:13:21,157 INFO  Loader - Loading portraits from DLC: Sunset Invasion
2022-07-26 12:13:21,160 INFO  Loader - Loading portraits from DLC: Songs of the Rus
2022-07-26 12:13:21,160 INFO  Loader - Loading portraits from DLC: Norse Portraits
2022-07-26 12:13:21,164 INFO  Loader - Loading portraits from DLC: Norse Unit Pack
2022-07-26 12:13:21,165 INFO  Loader - Loading portraits from DLC: The Republic
2022-07-26 12:13:21,166 INFO  Loader - Loading portraits from DLC: Songs of Prosperity
2022-07-26 12:13:21,166 INFO  Loader - Loading portraits from DLC: The Old Gods
2022-07-26 12:13:21,166 INFO  Loader - Loading portraits from DLC: Hymns to the Old Gods
2022-07-26 12:13:21,166 INFO  Loader - Loading portraits from DLC: Celtic Unit Pack
2022-07-26 12:13:21,167 INFO  Loader - Loading portraits from DLC: Celtic Portraits
2022-07-26 12:13:21,170 INFO  Loader - Loading portraits from DLC: Dynasty Coat of Arms Pack 3
2022-07-26 12:13:21,170 INFO  Loader - Loading portraits from DLC: Europa Universalis IV Converter
2022-07-26 12:13:21,170 INFO  Loader - Loading portraits from DLC: Customization Pack
2022-07-26 12:13:21,170 INFO  Loader - Loading portraits from DLC: Sons of Abraham
2022-07-26 12:13:21,170 INFO  Loader - Loading portraits from DLC: Military Orders Unit Pack
2022-07-26 12:13:21,171 INFO  Loader - Loading portraits from DLC: Warriors of Faith Unit Pack
2022-07-26 12:13:21,174 INFO  Loader - Loading portraits from DLC: Hymns of Abraham
2022-07-26 12:13:21,174 INFO  Loader - Loading portraits from DLC: Songs of Yuletide
2022-07-26 12:13:21,174 INFO  Loader - Loading portraits from DLC: Saxon Unit Pack
2022-07-26 12:13:21,175 INFO  Loader - Loading portraits from DLC: Finno-Ugric Unit Pack
2022-07-26 12:13:21,175 INFO  Loader - Loading portraits from DLC: Rajas of India
2022-07-26 12:13:21,180 INFO  Loader - Loading portraits from DLC: Turkish Unit Pack
2022-07-26 12:13:21,180 INFO  Loader - Loading portraits from DLC: Turkish Portraits
2022-07-26 12:13:21,183 INFO  Loader - Loading portraits from DLC: Songs of India
2022-07-26 12:13:21,183 INFO  Loader - Loading portraits from DLC: Persian Unit Pack
2022-07-26 12:13:21,184 INFO  Loader - Loading portraits from DLC: Persian Portraits
2022-07-26 12:13:21,187 INFO  Loader - Loading portraits from DLC: Charlemagne
2022-07-26 12:13:21,194 INFO  Loader - Loading portraits from DLC: Early Western Clothing Pack
2022-07-26 12:13:21,199 INFO  Loader - Loading portraits from DLC: Early Eastern Clothing Pack
2022-07-26 12:13:21,202 INFO  Loader - Loading portraits from DLC: Dynasty Shields Charlemagne
2022-07-26 12:13:21,202 INFO  Loader - Loading portraits from DLC: Way of Life
2022-07-26 12:13:21,203 INFO  Loader - Loading portraits from DLC: Iberian Unit Pack
2022-07-26 12:13:21,204 INFO  Loader - Loading portraits from DLC: Iberian Portraits
2022-07-26 12:13:21,209 INFO  Loader - Loading portraits from DLC: Horse Lords
2022-07-26 12:13:21,210 INFO  Loader - Loading portraits from DLC: Mongol Unit Pack
2022-07-26 12:13:21,210 INFO  Loader - Loading portraits from DLC: Songs of the Steppes
2022-07-26 12:13:21,210 INFO  Loader - Loading portraits from DLC: Cuman Portraits
2022-07-26 12:13:21,213 INFO  Loader - Loading portraits from DLC: Early Frankish Unit Pack
2022-07-26 12:13:21,214 INFO  Loader - Loading portraits from DLC: Early Germanic Unit Pack
2022-07-26 12:13:21,215 INFO  Loader - Loading portraits from DLC: Italian Unit Pack
2022-07-26 12:13:21,215 INFO  Loader - Loading portraits from DLC: Orchestral House Lords
2022-07-26 12:13:21,216 INFO  Loader - Loading portraits from DLC: Conclave
2022-07-26 12:13:21,216 INFO  Loader - Loading portraits from DLC: Conclave Content Pack
2022-07-26 12:13:21,224 INFO  Loader - Loading portraits from DLC: Viking Metal
2022-07-26 12:13:21,224 INFO  Loader - Loading portraits from DLC: South Indian Portraits
2022-07-26 12:13:21,228 INFO  Loader - Loading portraits from DLC: The Reaper's Due
2022-07-26 12:13:21,229 INFO  Loader - Loading portraits from DLC: The Reaper's Due Content Pack
2022-07-26 12:13:21,232 INFO  Loader - Loading portraits from DLC: Full Plate Metal Music Pack
2022-07-26 12:13:21,232 INFO  Loader - Loading portraits from DLC: Monks And Mystics
2022-07-26 12:13:21,232 INFO  Loader - Loading portraits from DLC: Monks and Mystics Content Pack
2022-07-26 12:13:21,259 ERROR PortraitReader - Missing characterstic for layer GFX_western_male_hair_behind_midage: from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx
2022-07-26 12:13:21,259 ERROR PortraitReader - Missing characterstic for layer GFX_western_male_hair_midage: from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx
2022-07-26 12:13:21,259 ERROR PortraitReader - Missing characterstic for layer GFX_western_male_hair_behind_midage: from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx
2022-07-26 12:13:21,259 ERROR PortraitReader - Missing characterstic for layer GFX_western_male_hair_midage: from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc070\interface\portraits\society_clothes.gfx
2022-07-26 12:13:21,260 INFO  Loader - Loading portraits from DLC: Hymns of Revelation
2022-07-26 12:13:21,260 INFO  Loader - Loading portraits from DLC: South Indian Portraits 5 Year Anniversary Gift
2022-07-26 12:13:21,262 INFO  Loader - Loading portraits from DLC: Jade Dragon
2022-07-26 12:13:21,267 INFO  Loader - Loading portraits from DLC: Holy Fury
2022-07-26 12:13:21,283 WARN  PortraitReader - Unkown syntax "", for layer GFX_frankish_male_eyes2:Eyes (d6) from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc074\interface\portraits_frankish.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc074\interface\portraits_frankish.gfx
2022-07-26 12:13:21,293 WARN  PortraitReader - Unkown syntax "", for layer GFX_frankish_male_eyes2:Eyes (d6) from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc074\interface\portraits_outremer.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\soboanil\CK2Utilities\PortraitBuilder-3.0.0.2\dlc\dlc074\interface\portraits_outremer.gfx
2022-07-26 12:13:21,315 INFO  Loader - Loading portraits from DLC: Pagan Fury Music Pack
2022-07-26 12:13:21,315 INFO  Loader - Loading portraits from DLC: Pagan Fury Warrior Queen
2022-07-26 12:13:21,321 INFO  Loader - Loading mods from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod
2022-07-26 12:13:21,336 WARN  Loader - Mod A.D. 633: Rise of Islam is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,336 WARN  Loader - Mod Adjustments to Combat Tactics is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,336 WARN  Loader - Mod After the End - rivermod is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,336 WARN  Loader - Mod After the End Fan Fork - Americanist Flavor is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,337 INFO  Loader - Loading portraits from mod: ATEFF - Brazilian Immersion Mod
2022-07-26 12:13:21,337 WARN  Loader - Mod After the End Fan Fork - Hawaii WWW is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,337 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End-Wild-Wasteland does not exist
2022-07-26 12:13:21,337 WARN  Loader - Mod After the End Fan Fork - Brazilian Flavors is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,337 INFO  Loader - Loading portraits from mod: After the End DSM's Canada and New England Changes
2022-07-26 12:13:21,338 INFO  Loader - Loading portraits from mod: After the End Fan Fork
2022-07-26 12:13:21,359 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After The End Fan Fork\interface\announcement_view.gfx
2022-07-26 12:13:21,376 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After The End Fan Fork\interface\highlighted_ruler.gfx
2022-07-26 12:13:21,377 INFO  PortraitReader - Skipping parsing of file: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After The End Fan Fork\interface\mapitems.gfx
2022-07-26 12:13:21,396 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After The End Fan Fork\interface\portraits\HF_society_clothes.gfx
2022-07-26 12:13:21,401 ERROR PortraitReader - Lexical error in file portraits.gfx, line @(1381, 1) Unexpected token "}"; expected: $, IDENTIFIER
2022-07-26 12:13:21,441 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After the End Fan Fork - Mongol Faces DLC does not exist
2022-07-26 12:13:21,441 WARN  Loader - Mod After the End Fan Fork - Sunset Invasion DLC faces is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 WARN  Loader - Mod After the End Fan Fork - The Texas Panhandle is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 WARN  Loader - Mod After The End - Guruism is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 WARN  Loader - Mod Alternate Start Expanded is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 WARN  Loader - Mod Fun with Alternate Start is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 WARN  Loader - Mod Amalfi Immersion Pack: The Forgotten Republic is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 WARN  Loader - Mod After The End FF: The Dominion of Canada Overhaul is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,441 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\ate-guns does not exist
2022-07-26 12:13:21,441 INFO  Loader - Loading portraits from mod: After the End - Sedevacantist Immersion Pack
2022-07-26 12:13:21,441 INFO  Loader - Loading portraits from mod: ATE Eurasia
2022-07-26 12:13:21,450 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-The-End-Eurasia/ATE_Eurasia\interface\highlighted_ruler.gfx
2022-07-26 12:13:21,452 INFO  PortraitReader - Skipping parsing of file: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-The-End-Eurasia/ATE_Eurasia\interface\mapitems.gfx
2022-07-26 12:13:21,458 INFO  Loader - Loading portraits from mod: After The End Fan - True Cross
2022-07-26 12:13:21,459 WARN  Loader - Mod Atlantis Invasion is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,459 WARN  Loader - Mod Kingdom of Belgium is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,459 WARN  Loader - Mod Better Looking Garbs is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,459 WARN  Loader - Mod Better Looking Garbs Full is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,459 WARN  Loader - Mod BLG / CC for After the End is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,459 WARN  Loader - Mod Brave New World (Custom World Map) is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,459 INFO  Loader - Loading portraits from mod: After the End: Caesar's Legion
2022-07-26 12:13:21,465 WARN  Loader - Mod Christian immersion-Improved Genetics 2.0 compatible is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,465 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\Celeste does not exist
2022-07-26 12:13:21,465 WARN  Loader - Mod Rich Childhood is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,465 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\CK2Plus does not exist
2022-07-26 12:13:21,465 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\ck2toeu4 does not exist
2022-07-26 12:13:21,465 WARN  Loader - Mod House Motto is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,465 INFO  Loader - Loading portraits from mod: ATEFF - More COAS
2022-07-26 12:13:21,466 WARN  Loader - Mod Confederation at Crisis is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,466 INFO  Loader - Loading portraits from mod: ATEFF - Religious Conversion Fixed
2022-07-26 12:13:21,466 INFO  Loader - Loading portraits from mod: ATEFF - Cowboy Units Fixed
2022-07-26 12:13:21,466 ERROR PortraitReader - Lexical error in file cowboy_troops.gfx, line @(40, 1) Unexpected token ""; expected: OPEN, CLOSE, IDENTIFIER, NUMBER
2022-07-26 12:13:21,466 WARN  Loader - Mod CPRplus - Cultures and Portraits Revamped is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,466 INFO  Loader - Loading portraits from mod: ATEFF - Criso Rey Improvement Mod
2022-07-26 12:13:21,467 WARN  Loader - Mod Cultural Cities Remix is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Improved Culture Breakdown is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Dunhuang Immersion Pack: Gateway to the Silk Road is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Earth 4 is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Vanilla: Cultural Melting Pots | Empires of Conquest is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Expanded Traits is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Fantastical Kingdoms is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Fódlan - A Fire Emblem Mod is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Formable Vinlandic Culture is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Fritz's Feudal Flags is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Die Patriottentijd - Early Batavian Republic is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Grand Empires (HOLY FURY UPDATE!)f is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Warcraft: Guardians of Azeroth is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\Historical_Immersion_Project does not exist
2022-07-26 12:13:21,467 WARN  Loader - Mod Historic Buildings is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Holy Oriental Empire is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 WARN  Loader - Mod Improved Genetics 2.0 is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,467 INFO  Loader - Loading portraits from mod: Just After The End Music
2022-07-26 12:13:21,468 WARN  Loader - Mod Japanese Culture & Shinto MOD is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,468 WARN  Loader - Mod Japanese Culture : Portraits is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,468 WARN  Loader - Mod Japanese Culture : Scenarios is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,468 INFO  Loader - Loading portraits from mod: Just After the End
2022-07-26 12:13:21,487 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\Jate/Just After the End\interface\announcement_view.gfx
2022-07-26 12:13:21,503 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\Jate/Just After the End\interface\highlighted_ruler.gfx
2022-07-26 12:13:21,505 INFO  PortraitReader - Skipping parsing of file: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\Jate/Just After the End\interface\mapitems.gfx
2022-07-26 12:13:21,522 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\Jate/Just After the End\interface\portraits\HF_society_clothes.gfx
2022-07-26 12:13:21,524 ERROR PortraitReader - Lexical error in file portraits.gfx, line @(1381, 1) Unexpected token "}"; expected: $, IDENTIFIER
2022-07-26 12:13:21,558 WARN  Loader - Mod Chivalric Societies is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,558 WARN  Loader - Mod Knights Of Jerusalem is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,558 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\L3T does not exist
2022-07-26 12:13:21,558 WARN  Loader - Mod Legacy of Rome Expanded is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,558 INFO  Loader - Loading portraits from mod: Lost Chileans
2022-07-26 12:13:21,567 WARN  Loader - Mod Manic's Celtic Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Manic's French Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Manic's Hungarian Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Manic's Iberian Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Manic's Persian Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Manic's Italian Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Manic's Occitan Units is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Flavor: Found Maritime Republic is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Maronett (An alternative map) is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,568 WARN  Loader - Mod Mars is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,569 WARN  Loader - Mod Medieval Earth is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,569 WARN  Loader - Mod Mexican Culture is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,569 INFO  Loader - Loading portraits from mod: AtE - Águila o Sol
2022-07-26 12:13:21,575 WARN  Loader - Mod Middle Mars Portraits Submod is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 WARN  Loader - Mod Middle Mars is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 INFO  Loader - Loading portraits from mod: Misrists and More
2022-07-26 12:13:21,575 WARN  Loader - Mod More Navigable Rivers CK2Plus is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 WARN  Loader - Mod More Navigable Rivers is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 WARN  Loader - Mod Modern Times is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 WARN  Loader - Mod More normans is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\MundoNovo does not exist
2022-07-26 12:13:21,575 WARN  Loader - Mod Mythos 3 - Historical Fantasy is using archive format, which is not supported by PortraitBuilder
2022-07-26 12:13:21,575 INFO  Loader - Loading portraits from mod: NEOW - Sebastianism Mod
2022-07-26 12:13:21,579 INFO  Loader - Loading portraits from mod: NEOW - Pied Noir submod
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\neowmoretitles does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_Exonyms does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\ATEOW_HF_Celtic_Portraits does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_HF_Portraits does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_In_Heavens does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_MM_Portraits does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_music does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_Realistic_generic_titles does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_SI_Portraits does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_turkish_and_byzantine_Portraits does not exist
2022-07-26 12:13:21,579 ERROR Loader - Mod path C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\NEOW_Visitors_from_the_heavens does not exist
2022-07-26 12:13:21,579 INFO  Loader - Loading portraits from mod: New Era Old World
2022-07-26 12:13:21,598 INFO  PortraitReader - Skipping parsing of file: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\mapitems.gfx
2022-07-26 12:13:21,604 INFO  PortraitReader - Skipping parsing of file: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\NEOW_mapitems.gfx
2022-07-26 12:13:21,616 WARN  PortraitReader - Unkown syntax "", for layer GFX_frankish_male_eyes2:Eyes (d6) from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\portraits_frankish_early.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\portraits_frankish_early.gfx
2022-07-26 12:13:21,616 WARN  PortraitReader - Unkown syntax "", for layer GFX_frankish_male_eyes2:Eyes (d6) from C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\portraits_frankish_early.gfx in file C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\portraits_frankish_early.gfx
2022-07-26 12:13:21,914 WARN  PortraitReader - File is empty: C:\Users\Usuario\Documents\Paradox Interactive\Crusader Kings II\mod\After-the-End---Old-World/NEOW\interface\portraits\portraits_crimeans.gfx
