###ÄNSI;;;;;;;;;;;;;;
###CULTURES;;;;;;;;;;;;;;
paraense;Belenense;;;;;;;;;;;;;x
acreano;Acreano;;;;;;;;;;;;;x
roraimo;Roraimo;;;;;;;;;;;;;x
colla;Colla;;;;;;;;;;;;;x
boliviano;Boliviano;;;;;;;;;;;;;x
chalaniano;Chalaniano;;;;;;;;;;;;;x
camba;Camba;;;;;;;;;;;;;x
peruvian;Peruano;;;;;;;;;;;;;x
limeno;Limeño;;;;;;;;;;;;;x
arequipeno;Arequipeño;;;;;;;;;;;;;x
rioplatense;Rioplatense;;;;;;;;;;;;;x
interiorano;Interiorano;;;;;;;;;;;;;x
yungano;Yungano;;;;;;;;;;;;;x
porteno;Porteño;;;;;;;;;;;;;x
pampeano;Pampeano;;;;;;;;;;;;;x
litoraleno;Litoraleño;;;;;;;;;;;;;x
contadino;Contadino;;;;;;;;;;;;;x
urbuguayo;Urbuguayo;;;;;;;;;;;;;x
guacho;Guacho;;;;;;;;;;;;;x
cordobes;Cordobés;;;;;;;;;;;;;x
cuyano;Cuyano;;;;;;;;;;;;;x
chaqueno;Chaqueño;;;;;;;;;;;;;x
ameroaustral;Amero-Austral;;;;;;;;;;;;;x
norteno;Norteño;;;;;;;;;;;;;x
turco;Turco;;;;;;;;;;;;;x
mapuche;Mapuche;;;;;;;;;;;;;x
aonikenk;Aonikenk;;;;;;;;;;;;;x
selknam;Selk'nam;;;;;;;;;;;;;x
carioca;Carioca;;;;;;;;;;;;;x
paranapanense;Paranapanense;;;;;;;;;;;;;x
wladfaeg;Wladfaeg;;;;;;;;;;;;;x
rapa_nui;Rapa Nui;;;;;;;;;;;;;x
teuto_paulista;Teuto-Paulista;;;;;;;;;;;;;x
nippon_paulista;Nippon-Paulista;;;;;;;;;;;;;x
anglo_paulista;Anglo-Paulista;;;;;;;;;;;;;x
french;French;;;;;;;;;;;;;x
slavic;Slavic;;;;;;;;;;;;;x
mediterranean;Mediterranean;;;;;;;;;;;;;x
ugric;Ugric;;;;;;;;;;;;;x
native;Native;;;;;;;;;;;;;x
chinese;Chinese;;;;;;;;;;;;;x
brown;Brown;;;;;;;;;;;;;x
black;Black;;;;;;;;;;;;;x
white;White;;;;;;;;;;;;;x
kayapo;Kayapo;;;;;;;;;;;;;x
yanomami;Yanomami;;;;;;;;;;;;;x
rikbatsa;Rikbatsa;;;;;;;;;;;;;x
ticuna;Ticuna;;;;;;;;;;;;;x
mura;Mura;;;;;;;;;;;;;x
matis;Matis;;;;;;;;;;;;;x
aruaque;Aruaque;;;;;;;;;;;;;x
huascareno;Huascareño;;;;;;;;;;;;;x
oxapampino;Oxapampino;;;;;;;;;;;;;x
charapa;Charapa;;;;;;;;;;;;;x
silvano;Silvano;;;;;;;;;;;;;x
iqueno;Iqueño;;;;;;;;;;;;;x
nortechicano;Nortechicano;;;;;;;;;;;;;x
rimense;Rimense;;;;;;;;;;;;;x
nortegrandeno;Nortegrandeño;;;;;;;;;;;;;x
ileno;Ileño;;;;;;;;;;;;;x
costeno;Costeño;;;;;;;;;;;;;x
chiquitano;Chiquitano;;;;;;;;;;;;;x
rondonian;Rondonian;;;;;;;;;;;;;x
nortista_group;Nortista;;;;;;;;;;;;;x
amapaense;Amapaense;;;;;;;;;;;;;x
matogrossense;Matogrossense;;;;;;;;;;;;;x
araguaio;Araguaio;;;;;;;;;;;;;x
xukuru;Xukuru;;;;;;;;;;;;;x
pankararu;Pankararu;;;;;;;;;;;;;x
salvadorense;Soteropolitano;;;;;;;;;;;;;x
triangler;Triangler;;;;;;;;;;;;;x
espinhaco;Espinhaço;;;;;;;;;;;;;x
valcude;Valçude;;;;;;;;;;;;;x
auriferro;Auríferro;;;;;;;;;;;;;x
rutenio;Rutenio;;;;;;;;;;;;;x
talian;Talian;;;;;;;;;;;;;x
gaucho;Gaucho;;;;;;;;;;;;;x
greenbelly;Barriga-Verde;;;;;;;;;;;;;x
cisplatinean;Cisplatinean;;;;;;;;;;;;;x
xakriaba;Xakriaba;;;;;;;;;;;;;x
krenak;Krenak;;;;;;;;;;;;;x
kumanuxu;Kumanuxu;;;;;;;;;;;;;x
highlander_group;Highlander;;;;;;;;;;;;;x
kadiweu;Kadiweu;;;;;;;;;;;;;x
guarani;Guarani;;;;;;;;;;;;;x
mbaya_group;Mbaya;;;;;;;;;;;;;x
polynesian;Polynesian;;;;;;;;;;;;;x
nivacle;Nivacle;;;;;;;;;;;;;x
waikurean_group;Waikurean;;;;;;;;;;;;;x
xerente;Xerente;;;;;;;;;;;;;x
xavante;Xavante;;;;;;;;;;;;;x
kraho;Kraho;;;;;;;;;;;;;x
kayapo;Kayapo;;;;;;;;;;;;;x
xingu_group;Xingu;;;;;;;;;;;;;x
kawesqar;Kawésqar;;;;;;;;;;;;;x
asunceno;Asunceno;;;;;;;;;;;;;x
teutobrasilianer;Teutobrasilianer;;;;;;;;;;;;;x
recifolindense;Recifolindense;;;;;;;;;;;;;x
lagoano;Lagoano;;;;;;;;;;;;;x
natalense;Natalense;;;;;;;;;;;;;x
cearense_group;Cearense;;;;;;;;;;;;;x
sertanejo_group;Sertanejo;;;;;;;;;;;;;x
sertanista;Sertanejo;;;;;;;;;;;;;x
seridoense;Seridoense;;;;;;;;;;;;;x
northeastern_native;Northeastern Native;;;;;;;;;;;;;x
karirixoko;Kariri-Xokó;;;;;;;;;;;;;x
tremembe;Tremembé;;;;;;;;;;;;;x
potiguara;Potiguara;;;;;;;;;;;;;x
andean_native;Andean Native;;;;;;;;;;;;;x
west_parnaibas;West Parnaibas;;;;;;;;;;;;;x
meio_norte;Meio-Nortista;;;;;;;;;;;;;x
canela;Canela;;;;;;;;;;;;;x
guajajara;Gujajara;;;;;;;;;;;;;x
cigano;Cigano;;;;;;;;;;;;;x
calon;Calón;;;;;;;;;;;;;x
wari;Wari;;;;;;;;;;;;;x
baiano;Baiano;;;;;;;;;;;;;x
sergipano;Sergipano;;;;;;;;;;;;;x
diamantino;Diamantino;;;;;;;;;;;;;x
pataxo;Pataxó;;;;;;;;;;;;;x
tapajo;Tapajó;;;;;;;;;;;;;x
caboclo;Caboclo;;;;;;;;;;;;;x
marajoara;Marajoara;;;;;;;;;;;;;x
###OPINIONS;;;;;;;;;;;;;;
atlanticano_opinion;Atlanticano Opinion;;;;;;;;;;;;;x
recifolindense_opinion;Recifolindense Opinion;;;;;;;;;;;;;x
lagoano_opinion;Lagoano Opinion;;;;;;;;;;;;;x
natalense_opinion;Natalense Opinion;;;;;;;;;;;;;x
andean_native_opinion;Andean Native Opinion;;;;;;;;;;;;;x
###CULTURAL TITLES
count_paulista;Viscount;;;;;;;;;;;;;x
count_female_paulista;Viscountess;;;;;;;;;;;;;x
county_paulista;Viscounty;;;;;;;;;;;;;x
county_of_paulista;Viscounty of;;;;;;;;;;;;;x
duke_paulista;Marquis;;;;;;;;;;;;;x
duke_female_paulista;Marchioness;;;;;;;;;;;;;x
duchy_paulista;March;;;;;;;;;;;;;x
duchy_of_paulista;March of;;;;;;;;;;;;;x
family_palace_baron_paulista;Oligarch;;;;;;;;;;;;;x
city_count_paulistano;Oligarch;;;;;;;;;;;;;x
city_duke_paulistano;Prefect;;;;;;;;;;;;;x
city_king_paulistano;Governor;;;;;;;;;;;;;x
city_emperor_paulistano;President;;;;;;;;;;;;;x
city_county_of_paulistano;Oligarchy of;;;;;;;;;;;;;x
city_duchy_of_paulistano;Prefecture of;;;;;;;;;;;;;x
city_kingdom_of_paulistano;Governorship of;;;;;;;;;;;;;x
city_empire_of_paulistano;Republic of;;;;;;;;;;;;;x
count_mineiro_group;Viscount;;;;;;;;;;;;;x
count_female_mineiro_group;Viscountess;;;;;;;;;;;;;x
county_mineiro_group;Viscounty;;;;;;;;;;;;;x
county_of_mineiro_group;Viscounty of;;;;;;;;;;;;;x
duke_mineiro_group;Marquis;;;;;;;;;;;;;x
duke_female_mineiro_group;Marchioness;;;;;;;;;;;;;x
duchy_mineiro_group;March;;;;;;;;;;;;;@
duchy_of_mineiro_group;March of;;;;;;;;;;;;;x
duke_salvadorense;Prince;;;;;;;;;;;;;x
duke_female_salvadorense;Princess;;;;;;;;;;;;;x
king_salvadorense;Exarch;;;;;;;;;;;;;x
duchy_of_salvadorense;Principate of;;;;;;;;;;;;;x
kingdom_of_salvadorense;Exarchate of;;;;;;;;;;;;;x
vice_royalty_count_salvadorense;Inspector-General;;;;;;;;;;;;;x
vice_royalty_duke_salvadorense;Dom;;;;;;;;;;;;;x
vice_royalty_duke_female_salvadorense;Dona;;;;;;;;;;;;;x
vice_royalty_king_salvadorense;Governor;;;;;;;;;;;;;x
vice_royalty_county_of_salvadorense;Inspectorate;;;;;;;;;;;;;x
vice_royalty_duchy_of_salvadorense;Domain of;;;;;;;;;;;;;x
vice_royalty_kingdom_of_salvadorense;Province of;;;;;;;;;;;;;x


