################
### Cultural ###
################
acreano;Acreano;;;;;;;;;;;;;x
roraimo;Roraimo;;;;;;;;;;;;;x
colla;Colla;;;;;;;;;;;;;x
boliviano;Boliviano;;;;;;;;;;;;;x
chalaniano;Chalaniano;;;;;;;;;;;;;x
camba;Camba;;;;;;;;;;;;;x
peruvian;Peruano;;;;;;;;;;;;;x
limeno;Limeño;;;;;;;;;;;;;x
arequipeno;Arequipeño;;;;;;;;;;;;;x
rioplatense;Rioplatense;;;;;;;;;;;;;x
interiorano;Interiorano;;;;;;;;;;;;;x
yungano;Yungano;;;;;;;;;;;;;x
porteno;Porteño;;;;;;;;;;;;;x
pampeano;Pampeano;;;;;;;;;;;;;x
litoraleno;Litoraleño;;;;;;;;;;;;;x
contadino;Contadino;;;;;;;;;;;;;x
oriental;Oriental;;;;;;;;;;;;;x
gaucho_uru;Gaucho;;;;;;;;;;;;;x
cordobes;Cordobés;;;;;;;;;;;;;x
cuyano;Cuyano;;;;;;;;;;;;;x
chaqueno;Chaqueño;;;;;;;;;;;;;x
ameroaustral;Amero-Austral;;;;;;;;;;;;;x
norteno;Norteño;;;;;;;;;;;;;x
turco;Turco;;;;;;;;;;;;;x
mapuche;Mapuche;;;;;;;;;;;;;x
aonikenk;Aonikenk;;;;;;;;;;;;;x
selknam;Selk'nam;;;;;;;;;;;;;x
carioca;Carioca;;;;;;;;;;;;;x
paranapanense;Paranapanense;;;;;;;;;;;;;x
wladfaeg;Wladfaeg;;;;;;;;;;;;;x
rapa_nui;Rapa Nui;;;;;;;;;;;;;x
teuto_paulista;Teuto-Paulista;;;;;;;;;;;;;x
nippon_paulista;Nippon-Paulista;;;;;;;;;;;;;x
anglo_paulista;Anglo-Paulista;;;;;;;;;;;;;x
french;French;;;;;;;;;;;;;x
slavic;Slavic;;;;;;;;;;;;;x
mediterranean;Mediterranean;;;;;;;;;;;;;x
ugric;Ugric;;;;;;;;;;;;;x
native;Native;;;;;;;;;;;;;x
chinese;Chinese;;;;;;;;;;;;;x
brown;Brown;;;;;;;;;;;;;x
black;Black;;;;;;;;;;;;;x
white;White;;;;;;;;;;;;;x
kayapo;Kayapo;;;;;;;;;;;;;x
yanomami;Yanomami;;;;;;;;;;;;;x
rikbatsa;Rikbatsa;;;;;;;;;;;;;x
ticuna;Ticuna;;;;;;;;;;;;;x
mura;Mura;;;;;;;;;;;;;x
matis;Matis;;;;;;;;;;;;;x
aruaque;Aruaque;;;;;;;;;;;;;x
huascareno;Huascareño;;;;;;;;;;;;;x
oxapampino;Oxapampino;;;;;;;;;;;;;x
charapa;Charapa;;;;;;;;;;;;;x
silvano;Silvano;;;;;;;;;;;;;x
iqueno;Iqueño;;;;;;;;;;;;;x
nortechicano;Nortechicano;;;;;;;;;;;;;x
rimense;Rimense;;;;;;;;;;;;;x
nortegrandeno;Nortegrandeño;;;;;;;;;;;;;x
ileno;Ileño;;;;;;;;;;;;;x
costeno;Costeño;;;;;;;;;;;;;x
chiquitano;Chiquitano;;;;;;;;;;;;;x
rondonian;Rondonian;;;;;;;;;;;;;x
nortista_group;Nortista;;;;;;;;;;;;;x
amapaense;Amapaense;;;;;;;;;;;;;x
matogrossense;Matogrossense;;;;;;;;;;;;;x
araguaio;Araguaio;;;;;;;;;;;;;x
xukuru;Xukuru;;;;;;;;;;;;;x
pankararu;Pankararu;;;;;;;;;;;;;x
salvadorense;Soteropolitano;;;;;;;;;;;;;x
triangler;Triangler;;;;;;;;;;;;;x
espinhaco;Espinhaço;;;;;;;;;;;;;x
valcude;Valçude;;;;;;;;;;;;;x
auriferro;Auríferro;;;;;;;;;;;;;x
rutenio;Rutenio;;;;;;;;;;;;;x
talian;Talian;;;;;;;;;;;;;x
gaucho_rg;Gaúcho;;;;;;;;;;;;;x
greenbelly;Barriga-Verde;;;;;;;;;;;;;x
cisplatinean;Cisplatinean;;;;;;;;;;;;;x
xakriaba;Xakriaba;;;;;;;;;;;;;x
krenak;Krenak;;;;;;;;;;;;;x
kumanuxu;Kumanuxu;;;;;;;;;;;;;x
highlander_group;Highlander;;;;;;;;;;;;;x
kadiweu;Kadiweu;;;;;;;;;;;;;x
guarani;Guarani;;;;;;;;;;;;;x
mbaya_group;Mbaya;;;;;;;;;;;;;x
polynesian;Polynesian;;;;;;;;;;;;;x
nivacle;Nivacle;;;;;;;;;;;;;x
waikurean_group;Waikurean;;;;;;;;;;;;;x
xerente;Xerente;;;;;;;;;;;;;x
xavante;Xavante;;;;;;;;;;;;;x
kraho;Kraho;;;;;;;;;;;;;x
kayapo;Kayapo;;;;;;;;;;;;;x
xingu_group;Xingu;;;;;;;;;;;;;x
kawesqar;Kawésqar;;;;;;;;;;;;;x
asunceno;Asunceno;;;;;;;;;;;;;x
teutobrasilianer;Teutobrasilianer;;;;;;;;;;;;;x
recifolindense;Recifolindense;;;;;;;;;;;;;x
lagoano;Lagoano;;;;;;;;;;;;;x
natalense;Natalense;;;;;;;;;;;;;x
cearense_group;Cearense;;;;;;;;;;;;;x
sertanejo_group;Sertanejo;;;;;;;;;;;;;x
sertanista;Sertanejo;;;;;;;;;;;;;x
seridoense;Seridoense;;;;;;;;;;;;;x
northeastern_native;Northeastern Native;;;;;;;;;;;;;x
karirixoko;Kariri-Xokó;;;;;;;;;;;;;x
tremembe;Tremembé;;;;;;;;;;;;;x
potiguara;Potiguara;;;;;;;;;;;;;x
andean_native;Andean Native;;;;;;;;;;;;;x
west_parnaibas;West Parnaibas;;;;;;;;;;;;;x
meio_norte;Meio-Nortista;;;;;;;;;;;;;x
canela;Canela;;;;;;;;;;;;;x
guajajara;Gujajara;;;;;;;;;;;;;x
cigano;Cigano;;;;;;;;;;;;;x
calon;Calón;;;;;;;;;;;;;x
wari;Wari;;;;;;;;;;;;;x
baiano;Baiano;;;;;;;;;;;;;x
sergipano;Sergipano;;;;;;;;;;;;;x
diamantino;Diamantino;;;;;;;;;;;;;x
pataxo;Pataxó;;;;;;;;;;;;;x
tapajo;Tapajó;;;;;;;;;;;;;x
caboclo;Caboclo;;;;;;;;;;;;;x
marajoara;Marajoara;;;;;;;;;;;;;x
