#################
### Religions ###
#################
###############################
### Titles and Descriptions ###
###############################
########################################
### American Native/Amerindian Group ###
########################################
inkarri;Inkarri;;;;;;;;;;;;;x
inkarri_DESC;The faithful of Inkarri believe in the titular god, Inkarri, supreme and only deity that created and ruled the Andean world, taking the form of many Avatars through the ages, such as Viracocha, Inti, Manco Capac and others. When the evil and cruel Españarri came from a distant world, he struck down Inkarri's last Avatar, Atahualpa. Separating his body and limbs but keeping his head alive and buried, the power of Inkarri has been locked. Once his parts are finally reunited, Inkarri faithful believe that a new age will rise on the Andes with the return of their god, bringing back a Holy and Godly empire ruled by the newest incarnation of Inkarri.;;;;;;;;;;;;;x
hekura;Hekura;;;;;;;;;;;;;x
hekura_DESC;Yanomami concepts of the soul are elaborate and sophisticated, multifaceted in fact. The most critical component of the soul is known as the moamo and lies inside the thoracic cavity, inside the liver. There is a close association the Yanomami make between “soul loss” and sickness is best exemplified in shamanistic practices. They spend several hours each day, if they are shamans, chanting to their tiny hekura spirits, enjoining them to either attack the souls of enemies or help them recover souls lost by people in their own village. This is a constant battle, and the men take hallucinogenic snuff daily to contest with their enemies through the agency of their personal hekura.;;;;;;;;;;;;;x
#######################
### Christian Group ###
#######################
charismatic;Charismatic;;;;;;;;;;;;;x
charismatic_DESC;Inspired by pre-event teachings, Charismatics are staunch believers in the values of the so-called 'Charismatic Renewal', such as great musical celebrations and the presence of spiritual gifts, also called charismas, as well as the belief that Layman should have a bigger role in Church life through dedication to the Pastorais. Their customs have placed them at odds with other Catholics, with many of their practices being officially condemned as heretic and syncretic by the Patriarch of South America leading to a schsim as Charismatic bishops would in turn condemn the Patriarch for abandoning the values of 'Ancestral Church' and claiming to be the true successors to the Catholic Church.;;;;;;;;;;;;;x
charismatic_FEATURES;§Y*§! Charismatics might go on vision quests, Adorations of the Holy Spirit. \n§Y*§! Charismatic characters must join one of the Pastorais.;;;;;;;;;;;;;;
peterite;Peterite;;;;;;;;;;;;;x
peterite_DESC;The Peterite movement was born following the chaos of the Event and the uncertainty brought on by the schism between Catholics in Brazil and elsewhere, faced with a crisis of authority.  The first Peterites emerged due to the twin discoveries of ancient documents declaring the faithful should be led by a protective secular authority, the Padroado, and the writings of saints declaring Peter II, the last Emperor of Brazil, to also be the last legitimate Pope of the Church. Endorsed by a seemingly divine mandate, on the authority of The Magnanimous, Peterites ultimately seek to restore the Brazilian Empire as the new Rome for the Catholic church.;;;;;;;;;;;;;x
catholic;Particularist;;;;;;;;;;;;;
catholic_DESC;Particularists are heirs of the once by far dominant faith of the continent, the Catholic Church which was battered by the chaos and the change brought by the Event. In need of greater unity and direction than ever, a union of archbishops from across South America put aside their political differences and united as a sui iuris particular Catholic Church and elected a Patriarch of South America to lead them. Originally based in Buenos Aires, the Brazilian schism and the rise of other faiths weakened the Patriarchy, eventually leading to its displacement to Santiago. While Particularists have maintained traditional Catholic Latin rites, traditional folk practices have deeply permeated it. The autonomous ecclesiastical leadership has sanctioned many of its local saints as canonical, contributing to the tensions and eventually schism with the church in Brazil.;;;;;;;;;;;;;x
orthodoxist;Byzantine;;;;;;;;;;;;;x
orthodoxist_DESC;The Byzantine Rite represents the liturgical and canonical practices that developed in the Eastern Christian Churches and were incorporated within the Catholic church. Byzantines practice the rite in the original Greek or some other form (Slavic, Romanian, Hungarian, Albanian). After the Event and the resulting loss of contact with Rome, Byzantines have become more insular, shunning the authority of new non-Papal institutions.;;;;;;;;;;;;;x
liberationist;Liberationist;;;;;;;;;;;;;x
liberationist_DESC;Based on the teachings of Liberation Theology, Liberationists propose to fight poverty and misery by addressing its alleged source, the sin of greed, that they denounce at every chance. They believe that the ancient hierarchies have been corrupted by this sin, and led the church stray from God's path. Thus it's only through base church communities, where self-reliant worshipers from amongst the common people will return the church closer to the early uncorrupted gospel. Some of the more radical Liberationists even believe that it's this plight of greed that led to the Event, as society went Godless and the natural order was broken.;;;;;;;;;;;;;x
celeste;Celeste;;;;;;;;;;;;;x
celeste_DESC;Celestes believe the spirit of Christ descended upon a series of local messainic figures from Southern Brazil, who guided His people to purity in the New World and against the deviant heretics who'd wish them exterminated. Celestes worship many messainic figures, such as José María, Theodora, and Maria Rosa, among others. They believe that these figures were blessed with divine visions, and thus have been chosen by divine providence to lead them in the so-called "celestial communities". Celestes often take inspiration from Old World traditions such as chivalry and chastity, shunning earthly pleasures and inflicting heavy punishment on deviants and enemies of the faith. Nevertheless, they often mix esoteric and mystic elements into their Christian doctrine, and Celestes tend to greatly respect healers and miracle workers.;;;;;;;;;;;;;x
mucker;Mucker;;;;;;;;;;;;;x
mucker_DESC;The Muckers base their beliefs on Jacobina Mentz Maurer, who they see as a manifestation of God and a reincarnation of Jesus Christ. Jacobina's message was millenarian, denouncing modernism and Catholicism. The ideal community of the Muckers is one that shares its resources with collective ownership, and one that exterminates all those who oppose His will. Muckers put much stock in trances and visions, taking them as important messages from the Holy Spirit.;;;;;;;;;;;;;x
cicerite;Cicerite;;;;;;;;;;;;;x
cicerite_DESC;The Cicerites take inspiration from Father Cícero, a Catholic priest who was a spiritual leader to the people of Northeastern Brazil who was accused of heresy in his time. Father Cícero was given a dream where Jesus said that he was upset with humanity, but that he was still willing to do the last sacrifice to save the world if men repented and the poor were taken care of. As a result, the Cicerites put great emphasis on helping others, changing the immoral customs of the people, and getting rid of excessive drunkenness, prostitution, and other sinful practices. They also have great respect for mystics and miracle workers, as Father Cícero was.;;;;;;;;;;;;;x
seladite;Seladite;;;;;;;;;;;;;x
seladite_DESC;During his lifetime, Father Cicero made many prophecies about the future including those about the End of Days. The spread of false religions and tyranny across the world and the Event itself signal to the Seladites that the first four of the Seven Seals of God have been opened. As such, Seladites believe firmly that they are living in the End Times, and soon, there will be judgment.;;;;;;;;;;;;;x
evangelical;Evangelical;;;;;;;;;;;;;x
evangelical_DESC;Following the Event, representatives of various Protestant churches from across South America met in Rio de Janeiro and established a General Convention of Evangelicals to protect themselves from other encroaching faiths. In this way, Evangelicals recognize and respect theological differences of congregations while still standing as one united Protestant church. Their communion however remains fragile, and interference by outsiders may bring it to collapse.;;;;;;;;;;;;;x
universal;Neo-Pentecostal;;;;;;;;;;;;;x
universal_DESC;The Neo-Pentecostals are perhaps the most notable Protestant group to shun the General Convention of the Evangelicals, citing irrevocable differences such as the convention's lack of drive to transform the church into the Kingdom of God on earth. Neo-Pentecostals also felt Evangelicals did not take a strong enough stance against "enemies of the faith" such as Catholics and syncretic religions such as Umbanda and Candomblé. In response, Evangelicals destroyed the "idolatrous" Temple of Solomon in São Paulo and expelled the Neo-Pentecostal leadership from the city. Since then, the Neo-Pentecostals have been rebuilding, preaching, and receiving tithes as it always has.;;;;;;;;;;;;;x
jehovah;Jehovah's Witness;;;;;;;;;;;;;x
jehovah_DESC;Based on the teachings of the Bible Student movement and the apocalyptic legacy of the Millerites, the Jehovah's Witnesses are a millenarian nontrinitarian Protestant denomination that spread to South American from the north. They believe that Armageddon is imminent, and the establishment of God's kingdom over earth is the only solution for all problems faced by humanity. Jehovah's Witnesses are known for their door-to-door preaching, and they have a small presence in almost every corner of the known world. Jehovah's Witnesses reject trinitarianism, inherent immortality of the soul, and hellfire, which they consider to be unscriptural doctrines. They do not observe Christmas, Easter, birthdays or other holidays and customs they consider to have pagan origins incompatible with Biblical scripture. Jehovah's Witnesses consider human society to be morally corrupt and under the influence of Satan, and as a result, they shun interaction with non-Witnesses and politics in general. Since the Deluge, the Jehovah's Witnesses have become accepting of participation in politics, albeit in line with their their own theocratic beliefs, to establish God's kingdom over the Earth.;;;;;;;;;;;;;x
holy_spirit;Holy Spirit;;;;;;;;;;;;;x
holy_spirit_DESC;The Cult of the Holy Spirit originated from the ideas of the prophet Joachim: the Old Testament was the Age of the Father, the recent past was the Age of the Son, and the current is the Age of the Holy Spirit. The Holy Spirit cultists advocate an Order of the Just, separate from any mainstream church. Rituals such as the império, the coronation, and the ceia dos criadores are considered to be of great importance in showing one's devotion to the Holy Spirit.;;;;;;;;;;;;;x
xabaxai_xagi;Xabaxáígio Xagí;;;;;;;;;;;;;x
xabaxai_xagi_DESC;Xabaraxáígio Xagí combines the Cult of the Holy Spirit and indigenous beliefs, earning it the enmity of many more staunch members of the cult. The Holy Spirit is considered to manifest in the material world, sometimes taking on the shape of things in the environment such as jaguars, trees, or other visible, tangible things including people. Warding off evil spirits is also considered to be on uptmod importance by Xabaraxáígio Xagí adherents as a matter of survival.;;;;;;;;;;;;;x
tridentine;Tridentine;;;;;;;;;;;;;x
tridentine_DESC;Called Tridentines due to the prominence of the ancient Tridentine Mass in the faith, the Tridentines follow what they consider to be the truest, most traditional, and most unchanged form of Christianity. Originating from traditionalists within the Catholic Church, Tridentines believe the Event was punishment, divine retaliation for those who strayed from the Lord's true path, and that it culminated with the assumption of His Holiness, the last Vicar of Christ, into the heavens, leaving the Earth with no successor behind. Tridentines believe they live in a time of Great Tribulation, and that all others, even other Christians, live in error. Therefore, it is the Tridentine's obligation to engage in holy war against all heathens and heretics, to make way for the return of His Holiness and the Second Coming soon after.;;;;;;;;;;;;;x
mysticalist;Mysticalist;;;;;;;;;;;;;x
mysticalist_DESC;Mysticalists differ from Tridentines in that they believe the Vicar of Christ will return long before the Second Coming, in fact he has already returned several times. This system, based on personal mystical revelation, claims that the ability to choose Popes has been stripped from human institutions and now only God himself may decide. Although not as aggressive as Tridentines, Mysticalists still practice the Tridentine Mass and regard other Catholics (and indeed all other Christians) as living in error.;;;;;;;;;;;;;x
#######################################
### Cult of Saints/Vernacular Group ###
#######################################
cult_of_saints;Vernacular;;;;;;;;;;;;;x
chicha;Chicha;;;;;;;;;;;;;x
chicha_DESC;Chicha originates not from theologians or prophets but the musicians and common people of Peru. Chicheros derive their beliefs from Christianity but have a deep focus on love, the inequality of exploitation, and community. The relationship between life and death is also a focal point of Chicha, with death rituals being of great importance. Chichero musicians are given similar respect as clergy, with the roles even intersecting at times.;;;;;;;;;;;;;x
santa_diablada;Santa Diablada;;;;;;;;;;;;;x
santa_diablada_DESC;Born from the clash between worlds, Las Santas Diabladas are a diverse and vibrant clade of cults that have arisen in the Central Andes, believing that under God there is a wide pantheon of powerful beings composed by Saints, Demons, and Spirits of the Land, that either in awe and admiration or in fear, must be worshipped and kept content, otherwise they might sway from blessing into cursing those who don't give them the offering they seek and deserve. As rival interests and domains between the forces exist, Santa Diablada worshippers identify with one of three large groups. Los Santos, followers of Jesús, the Virgin, San Ernesto and El Tata. Los Diablos, followers of dark demons like El Tío, Ekeko, Momo and even Mandinga. And Los Dueños, followers of the spirits of nature, like Jichi, Coquena and Jerere.;;;;;;;;;;;;;x
folclorista;Folclorista;;;;;;;;;;;;;x
folclorista_DESC;The folk saint Gaucho Gil has long held significance to the Catholic faithful in Argentina and beyond. Conscripted twice into wars he did not want to fight, Gil decided to desert and become a bandit, robbing the rich and giving to the poor. Gil was eventually captured and his throat cut but not before telling his executioner that he should pray on Gil's behalf for the life of his son, who was very sick. The son was cured, and word of Gaucho Gil spread far and wide. Though many venerate Gil, the Folcloristas see him as the penultimate martyr who gave his life for the good of all mankind. The tradition of wrapping red flags or painting red the shrines of veneration to Gauchito Gil is observed by many Folcloristas, who often go on pilgrimages to such shrines to remember the martyr's sacrifice.;;;;;;;;;;;;;x
patria_grande;Patria Grande;;;;;;;;;;;;;x
patria_grande_DESC;The term Patria Grande, or Great Fatherland, is to its followers both a political ideal and a divine mandate. The adherents of the faith worship the heroes of the past who liberated and ruled the original Patria Grande, bringing what they consider a golden age. As a result the faithful aspire to see the legendary homeland unified once more. Their pantheon is made up of "próceres", deities originated from the syncretism between the founders of Gran Colombia and several Catholic saints.;;;;;;;;;;;;;x
angel_cult;Arcanjo;;;;;;;;;;;;;x
angel_cult_DESC;The Arcanjos believe that the divine is all around them, with many spirits coming from two antagonic supernatural realms, The Heavens and The Abyss. Both of these realms seek to court Man to their side, and Man can communicate and make contracts with these entities through special rituals in order to receive aid in achieving their goals.;;;;;;;;;;;;;x
sebastianist;Sebastianist;;;;;;;;;;;;;x
sebastianist_DESC;The world has been godless for a long time, but it was not always so. Once, there ruled Brazil two kings, Sebastian and Dom Pedro, equal in wisdom and both pre-ordained by God to rule. They jointly ruled the Fifth Empire, the closest to Paradise man has come since Eden. However, the kings eventually disappeared, first Sebastian lost in battle and second Dom Pedro in exile, and the world has been gripped by chaos and division ever since. Now, Sebastianists pray for a swift return of the kings, one or both, and peace to the world. ;;;;;;;;;;;;;x
archipelagic;Archipelagic;;;;;;;;;;;;;x
archipelagic_DESC;Within the Communities of the Archipelagic Rites, exists an uneasy truce. The populace and the clergy are Particularists, loyal to the Patriarca. Despite this - and the warnings of heresy from the Particularist priests, the peasantry are known to seek the services of the Brujos, men of magic, who command fear and respect from the common folk. In exchange for wealth, sheep or family members, the Brujos perform their supernatural rituals.;;;;;;;;;;;;;x
#####################
### Eastern Group ###
#####################
eastern_group;Eastern;;;;;;;;;;;;;x
buddhism;Buddhist;;;;;;;;;;;;;x
buddhism_DESC;Buddhism is a religion based on a series of original teachings attributed to Gautama Buddha. As expressed in the Buddha's Four Noble Truths, the goal of Buddhism is to overcome suffering caused by desire and ignorance of reality's true nature, including impermanence and the non-existence of the self. Buddhist traditions emphasize transcending the individual self through the attainment of Nirvana or by following the path of Buddhahood, ending the cycle of death and rebirth.;;;;;;;;;;;;;x
hindu;Hindu;;;;;;;;;;;;;x
hindu_DESC;Hinduism is not a single religion so much as a blanket term for the successor faiths of ancient Indian polytheism as recorded in the Vedas. Post-Event Hinduism differs radically from pre-Event Hinduism in several key ways. For example, the vast majority of Hindus now reject the caste system, believing instead that all humans are spiritually equal. Proselytization towards non-Hindus has also become more common.;;;;;;;;;;;;;x
theosophist;Theosophist;;;;;;;;;;;;;x
theosophist_DESC;Theosophists are the followers of the Ascended Masters, beings that shepherd the spiritual and intellectual development of humanity. According to their teachings, it was when the world closed their hearts to the lessons of the Ascended Masters that mankind grew distant from Nature and Truth relying more and more upon false religions before the Old World collapsed under the burden of ignorance and desire that it carried upon its back. Numerous legends hold that a Lord Maitreya will emerge to transfer knowledge about the true constitution and workings of Existence to humankind. The Theosophists de-emphasize the importance of organized religious scripture, ritual, and hierarchy as a source of direct enlightenment, viewing them simply as roads for every individual to access the source of Truth.;;;;;;;;;;;;;x
johrei;Johrei;;;;;;;;;;;;;x
johrei_DESC;Founded by Okada Mokichi, Johrei is the practice of channeling divine light into the body of another for the purposes of healing. Okada claimed to have received a divine revelation that empowered him to be a channel of God's Healing Light or johrei to purify the spiritual realm to remove the spiritual causes of illness, poverty, and strife from the world and inaugurate a new Messianic Age. Johrei practitioners see Okada as the Messiah, and he claimed to teach his followers how to achieve Messianity themselves.;;;;;;;;;;;;;x
####################
### Muslim Group ###
####################
herderos;Frontera;;;;;;;;;;;;;x
herderos_DESC;After the Event, Muslims in South America faced sectarian violence as did many other religious groups. This persecution often crystalized the Muslim community into those who resisted and those who died, with many surviving Muslims gathering in the Triple Frontier where they already lived in large numbers. Fronteras largely adhere to Shia jurisprudence and put a heavy emphasis on reverence to the Ahl al-Bayt and the eventual emergence of the Mahdi, who shall one day return on Earth and fill the world with justice. Until then, Fronteras adhere to Wilayat al-faqih or the Guardianship of the Islamic Jurists.;;;;;;;;;;;;;x
valentes;Denunciadora;;;;;;;;;;;;;x
valentes_DESC;Muslims in South America faced sectarian violence as did many other religious groups after the Event, leading to many retreating into further radicalism to deal with enemies both within Islam and outside it. Denunciadoras or "denouncers" adhere to an extreme form of Sunni jurisprudence where those who do not stringently enforce sharia or are otherwise deemed insufficiently religious are not considered Muslims at all. This does not always lead to violence but it often does with the ones deemed "apostates" and indeed other non-Muslims, as Denunciadoras believe Islam to the supreme law of the land with no other being acceptable.;;;;;;;;;;;;;x
conservante;Quietista;;;;;;;;;;;;;x
conservante_DESC;The Event led to persecution of Muslims across South America, but not everyone responded to this persecution with increased militancy. Adhering broadly to Sunni jurisprudence, Quietistas do not believe that the Islamic religion and politics are inseparable. Humans are prone to errors or corruption, therefore no mortal human can ever establish a just, Islamic rule on Earth. This mostly means that the supreme role of sharia and the use of offensive warfare are deemphasized by Quietistas.;;;;;;;;;;;;;x
traditionalist;Traditionalist;;;;;;;;;;;;;x
traditionalist_DESC;The Traditionalist community descends from pre-event Muslims, both Shiites and Sunni, banding together and setting aside minor differences to survive the trauma of the event together. Traditionalists focus inwards, seeking to preserve their traditions and beliefs to not forget where they came from while the world changes around them.;;;;;;;;;;;;;x
imamite;Imamite;;;;;;;;;;;;;x
imamite_DESC;Refusing to abandon the world around them in the wake of the event, the Imamites held onto their beliefs while also adapting to become a cosmopolitan faith. Unlike Traditionalists who focus inwards to preserve themselves, Imamites strive to build a place for themselves amongst the outside world, instead of isolating themselves from it for safety. The Imamites are guided by the Supreme Islamic Majlis, and are named Imamites because of the leader of the Majlis, the head Imam. They await Imam Mahdi's coming, and the corresponding deliverance of freedom and justice.;;;;;;;;;;;;;x
####################
### Jewish Group ###
####################
amazonian_jews;Edah Amazonah;;;;;;;;;;;;;x
amazonian_jews_DESC;Amazonian Jews, also known as Edah Amazona, descend from Moroccan Jews who came to the Amazon Basin long before the Event. Those who stayed married indigenous Amazonian women, and their children have grown up in a culture of Jewish and Christian, and Moroccan and Amazonian influences. Santo Moisézinho is remembered as a folk saint within the community, and his grave is the common site of pilgrimage, even for non-Jews.;;;;;;;;;;;;;x
###############################
### Old World Cultist Group ###
###############################
old_world_cultists;Old World Cultist;;;;;;;;;;;;;x
atomicist;Atomicist;;;;;;;;;;;;;x
atomicist_DESC;Atomicists believe that the god Atomos created the world in a vast explosion of energy, and that he inhabits an invisible plane of energy that intersects with the material world. In the days of yore, men could tap into this intangible world and use the gifts of Atomos to become gods themselves. Atomicists seek to relearn the secrets of that past age so that they too can unlock the power of the atom. However, Atomos does not always take kindly to those who try to harness his power...;;;;;;;;;;;;;x
aphite;Posadist;;;;;;;;;;;;;x
aphite_DESC;Posadists believes in Atomos similarly to Atomicists, but their theology and practices radically differ in various ways. Mosts prominently, Posadists believe that Atomos will one day return to the material world, as predicted by the prophet Posadas, and he will usher in a utopian world of justice and fairness after cleansing the Earth of the evils of the Capitalist and the Men in Black. These millenarian views have separated them from mainstream Atomicists, and Posadists remain eager to wage holy war themselves in anticipation of the World Revolution, the return of Atomos.;;;;;;;;;;;;;x
bandean;Bandean;;;;;;;;;;;;;x
bandean_DESC;The Banda Oriental has been a cradle of peace, justice, and progress ever since its establishment by the Thirty Three Immortals, Libertadors who succeeded where Artigas failed. The Bandeans see the Thirty Three Immortals as the physical representatives of the Banda Oriental, ushering in the antediluvian Age of Reason, and they aspire to fight for their rights just as their Libertadors did.;;;;;;;;;;;;;x
artiguista;Artiguista;;;;;;;;;;;;;x
artiguista_DESC;Artiguistas revere Banda Oriental akin to Bandeans, but they contend that Artigas was the true Libertador, not the Thirty Three Immortals, establishing the Age of Reason. According to Artiguistas, Artigas was betrayed by Platineans in his hour of need, leading to the Oriental exodus. The Thirty Three Immortals, then acting as Platinean puppets, swept in to take credit for the liberation themselves. Artiguistas are also staunch believers in the Enlightenment, valuing equality, liberty, and the preservation of those values.;;;;;;;;;;;;;x
piriamano;Piriamano;;;;;;;;;;;;;x
piriamano_DESC;Piriamano posits that the Banda Oriental desires achievement rather than war, as expressed by their idol Piria. It holds Piria to have been the primary physical representative of the Banda Oriental, as shown by his great achievements in building and other legendary feats throughout his life. As such, Piriamanos seek to imitate Piria to gain the favor of the Banda Oriental and jealously guard Piria’s creations.;;;;;;;;;;;;;x
camino_estelar;Camino Estelar;;;;;;;;;;;;;x
camino_estelar_DESC;Born from the synthesis of different UFO cults, Andean myths and geoglyphs, and the influence of Astronomy, Camino Estelar believes that the Event was actually written in the stars, a cosmic punishment for not following the celestial instructions. It's through star-reading and observation that they can follow the path of the Hermanos Mayores or Elder Siblings, also known as the Annunaki, all-mighty beings from far amongst the stars, led by the sacred master Nibiru. They revere the ruins of the old observatories and astronomical facilities as holy places where they regularly pilgrim to, crossing the desert and reaching these far temples where they can communicate with the stars. Ancient geoglyphs are also regarded as messages to the gods, and a way of asking for guidance and blessings.;;;;;;;;;;;;;x
camino_estelar_FEATURES;§Y*§! Followers of Camino Estelar might realize Star-Readings, obtaining random prophecies to fulfill with associated bonuses.;;;;;;;;;;;;;;
obscurantist;Obscurantist;;;;;;;;;;;;;x
obscurantist_DESC;Born from a different interpretation on the Camino Estelar myths, Obscurantists believe that although it's true that mighty beings are found amongst the stars, and through observation they can be reached, they believe those being are harbingers of the end, lead by the World Born Dead, Nibiru,and the Event was caused because mankind looked too deep into the Abyss beyond the world. To prevent anything like that to ever happen again, they seek to destroy any chance of people finding what the people of old ever found, and hide any secrets the stars hide, as keepers of what must not be known. It is only under the cover of Darkness, that Humankind will be safe from the Shining Abyss.;;;;;;;;;;;;;x
darwinist;Darwinist;;;;;;;;;;;;;x
darwinist_DESC;Darwinists follow the teachings of the wise and ancient Prophet Darwin, they believe that Mother Nature is supreme in all of her doings, and that she shall select each one's path upon this world through Evolution, and lead those who aren't meant to be to Extinction. Darwinists also venerate the great and majestous creatures and living beings that Mother Nature blessed the lands with and strongly reject the ideals of forcing the environment to follow the nefarious anthropocentric needs, for only Nature's will must be supreme.;;;;;;;;;;;;;x
lamarckian;Lamarckian;;;;;;;;;;;;;x
lamarckian_DESC;Lamarckians are the followers of Father Lamarck, Vile Darwin’s greatest rival. They reject the idea that Mother Nature will decide their fate and keep mankind enslaved to her will, instead, they preach that their own effort will lead to mankind’s ultimate development and rise over the wild. They worship Ortho Genesis, the god of Mankind, and Lord of the Driving Force, the divine grace of self-development, and the power behind everything good in society, instead of capricious Nature.;;;;;;;;;;;;;x
farrapo;Farroupilha;;;;;;;;;;;;;x
farrapo_DESC;Farroupilha is a religion of gauchos and revolutionaries, forged in the crucible of war. The Farroupilhas, led by Gonçalves, fought for freedom, the abolition of slavery, and democracy. Their war would be lost, then won, then lost again, with the death of democracy and the end of that Golden Age. Farroupilhas now aspire to live as their ancestors did, as revolutionaries, free to live as they please worshiping the gods of their gaucho forefathers.;;;;;;;;;;;;;x
vargist;Getulist;;;;;;;;;;;;;x
vargist_DESC;Getulism recalls a revolution far more successful than that of the Farroupilha, led by one named Getulio. Getulio brought true revolution to all of Brazil, not just one region, as an expression of the collective will against wicked oligarchy. His Estado Novo saw Brazil reach the apex of its power, as he destroyed enemies within and without, including the gauchos. Even the death of Getulio, his sacrifice and his ascension, thwarted the efforts of his enemies to stem his revolution, so beloved was he. Getulists desire a return to the days of the Estado Novo, when Brazil was guided by a strong hand, and they are confident that Getulio Vargas guides them now.;;;;;;;;;;;;;x
platinean;Platinean;;;;;;;;;;;;;x
platinean_DESC;Sovereignty of the people is the principle that guides Platineans, as it has for centuries, and the conviction that there will be those who rise to defend Sovereignty. After the Crown created the Río de la Plata and slipped into tyranny, the Libertador San Martín crossed the Andes to fight for the salvation of not just the Río de la Plata but all of South America. After San Martín came great chaos and the tyranny of Rosas but eventually Perón arose, building the three pillars to support the people. He too eventually ascended, but the Platineans still hold him (and his wife) in equal regard to San Martín. Even today, Platineans pray for another who may be embodiment of nationality and defend Sovereignty, just as in the past.;;;;;;;;;;;;;x
rosalian;Rosalian;;;;;;;;;;;;;x
rosalian_DESC;Rosalians share similar ideas about Sovereignty as Platineans but differ sharply on the figures they worship. Rosalians hold that San Martín handed his sword, symbolizing the sum of public power, over to Rosas, establishing him as the rightful Restorer who then governed wisely and with great virtue. Rosas was later betrayed by jealous usurpers, and this ended the former Golden Age, at least according to Rosalians. Meanwhile, Platineans view Rosas as a brutal tyrant and his ascendancy as totalitarian. Rosalians pray for another Rosas, a Restorer that could restore Sovereignty and Virtue.;;;;;;;;;;;;;x
modernists;Architecturalist;;;;;;;;;;;;;x
modernists_DESC;Architecturalists believe that the Great Architect in coalition with the Old Masters had planned the lead that came, in order to purify the world for a new beginning. Through following the laid out plans of the old masters and coming to important places of worship where Innovation concentrates, Architecturalists believe they will manage to build towards a greater post-collapse glory and restore a greater existence for everyone.;;;;;;;;;;;;;x
varedesian;Varedesian;;;;;;;;;;;;;x
varedesian_DESC;While most Modernists look for the past once lost or a future never achieved, the Varedesians, followers of Master Guimarães and Master Graciliano, have learned through their legends that enlightenment exists in the living present and its fundamental conflicts and dualities. Life is both blessing and curse, joy and suffering, reality and magic, and those who understand this shall live truthfully. Men live and die following these teachings, often without even knowing it, but Varedesians embrace these seemingly contradictory dualites with gusto.;;;;;;;;;;;;;x
anthropofagian;Anthropofagian;;;;;;;;;;;;;x
anthropofagian_DESC;Anthropofagians are followers of the Manifesto, and know that Innovation entrenches itself deep into the Human Condition, due to this, they believe that ritual consumption of other men and woman will bring people into a deeper and more cohesive understanding and will make them able to control and manage Innovation. As outlined by the Old Masters, they believe that the consumption of other cultures is deeply valuable for such goals, as their Innovation only serves to strengthen theirs and come to a better understanding of other cultures.;;;;;;;;;;;;;x
###################
### Pagan Group ###
###################
dreamtime;Piogonak;;;;;;;;;;;;;x
