#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_apiai;Apiaí;Apiaí;Apiaí;;Apiaí;;;;;;;;;x
c_apiai_adj;Apiaíian;;apiaíer;;;;;;;;;;;x
c_apodi;Apodi;Apodi;Apodi;;Apodi;;;;;;;;;x
c_apodi_adj;Apodian;;apoder;;;;;;;;;;;x
c_apolo;Apolo;Apolo;Apolo;;Apolo;;;;;;;;;x
c_apolo_adj;Apolian;;apoler;;;;;;;;;;;x
c_apucarana;Apucarana;Apucarana;Apucarana;;Apucarana;;;;;;;;;x
c_apucarana_adj;Apucaranan;;apucaraner;;;;;;;;;;;x
c_apurimac;Apurimac;Apurimac;Apurimac;;Apurimac;;;;;;;;;x
c_apurimac_adj;Apurimacian;;apurimacer;;;;;;;;;;;x
c_aquidauana;Aquidauana;Aquidauana;Aquidauana;;Aquidauana;;;;;;;;;x
c_aquidauana_adj;Aquidauanan;;aquidauaner;;;;;;;;;;;x
c_aracaju;Aracaju;Aracaju;Aracaju;;Aracaju;;;;;;;;;x
c_aracaju_adj;Aracajian;;aracajer;;;;;;;;;;;x
c_aracati;Aracati;Aracati;Aracati;;Aracati;;;;;;;;;x
c_aracati_adj;Aracatian;;aracater;;;;;;;;;;;x
c_aracatuba;Araçatuba;Araçatuba;Araçatuba;;Araçatuba;;;;;;;;;x
c_aracatuba_adj;Araçatuban;;araçatuber;;;;;;;;;;;x
c_araci;Araci;Araci;Araci;;Araci;;;;;;;;;x
c_araci_adj;Aracian;;aracer;;;;;;;;;;;x
c_aracruz;Aracruz;Aracruz;Aracruz;;Aracruz;;;;;;;;;x
c_aracruz_adj;Aracruzian;;aracruzer;;;;;;;;;;;x
c_aracuai;Araçuaí;Araçuaí;Araçuaí;;Araçuaí;;;;;;;;;x
c_aracuai_adj;Araçuaíian;;araçuaíer;;;;;;;;;;;x
c_araguaina;Araguaína;Araguaína;Araguaína;;Araguaína;;;;;;;;;x
c_araguaina_adj;Araguaínan;;araguaíner;;;;;;;;;;;x
c_araguari;Araguari;Araguari;Araguari;;Araguari;;;;;;;;;x
c_araguari_adj;Araguarian;;araguarer;;;;;;;;;;;x
c_araguatins;Araguatins;Araguatins;Araguatins;;Araguatins;;;;;;;;;x
c_araguatins_adj;Araguatinsian;;araguatinser;;;;;;;;;;;x
c_arapei;Arapeí;Arapeí;Arapeí;;Arapeí;;;;;;;;;x
c_arapei_adj;Arapeíian;;arapeíer;;;;;;;;;;;x
c_arapiraca;Arapiraca;Arapiraca;Arapiraca;;Arapiraca;;;;;;;;;x
c_arapiraca_adj;Arapiracan;;arapiracer;;;;;;;;;;;x
c_araripe;Araripe;Araripe;Araripe;;Araripe;;;;;;;;;x
c_araripe_adj;Araripean;;arariper;;;;;;;;;;;x
c_araripina;Araripina;Araripina;Araripina;;Araripina;;;;;;;;;x
c_araripina_adj;Araripinan;;araripiner;;;;;;;;;;;x
c_araruama;Araruama;Araruama;Araruama;;Araruama;;;;;;;;;x
c_araruama_adj;Araruaman;;araruamer;;;;;;;;;;;x
c_arauco;Arauco;Arauco;Arauco;;Arauco;;;;;;;;;x
c_arauco_adj;Araucian;;araucer;;;;;;;;;;;x
c_araxa;Araxa;Araxa;Araxa;;Araxa;;;;;;;;;x
c_araxa_adj;Araxan;;araxer;;;;;;;;;;;x
c_arcado;Arcado;Arcado;Arcado;;Arcado;;;;;;;;;x
c_arcado_adj;Arcadian;;arcader;;;;;;;;;;;x
c_arequipa;Arequipa;Arequipa;Arequipa;;Arequipa;;;;;;;;;x
c_arequipa_adj;Arequipan;;arequiper;;;;;;;;;;;x
c_arica;Arica;Arica;Arica;;Arica;;;;;;;;;x
c_arica_adj;Arican;;aricer;;;;;;;;;;;x
c_arquemedes;Arquemedes;Arquemedes;Arquemedes;;Arquemedes;;;;;;;;;x
c_arquemedes_adj;Arquemedesian;;arquemedeser;;;;;;;;;;;x
c_artigas;Artigas;Artigas;Artigas;;Artigas;;;;;;;;;x
c_artigas_adj;Artigasian;;artigaser;;;;;;;;;;;x
c_ascope;Ascope;Ascope;Ascope;;Ascope;;;;;;;;;x
c_ascope_adj;Ascopean;;ascoper;;;;;;;;;;;x
c_assu;Assú;Assú;Assú;;Assú;;;;;;;;;x
c_assu_adj;Assúian;;assúer;;;;;;;;;;;x
c_asuncion;Asuncion;Asuncion;Asuncion;;Asuncion;;;;;;;;;x
c_asuncion_adj;Asuncionian;;asuncioner;;;;;;;;;;;x
c_ataituba;Ataituba;Ataituba;Ataituba;;Ataituba;;;;;;;;;x
c_ataituba_adj;Ataituban;;ataituber;;;;;;;;;;;x
c_atalaya;Atalaya;Atalaya;Atalaya;;Atalaya;;;;;;;;;x
c_atalaya_adj;Atalayan;;atalaer;;;;;;;;;;;x
c_autazes;Autazes;Autazes;Autazes;;Autazes;;;;;;;;;x
c_autazes_adj;Autazesian;;autazeser;;;;;;;;;;;x
c_aveiro;Aveiro;Aveiro;Aveiro;;Aveiro;;;;;;;;;x
c_aveiro_adj;Aveirian;;aveirer;;;;;;;;;;;x
c_avellaneda;Avellaneda;Avellaneda;Avellaneda;;Avellaneda;;;;;;;;;x
c_avellaneda_adj;Avellanedan;;avellaneder;;;;;;;;;;;x
c_ayacucho;Ayacucho;Ayacucho;Ayacucho;;Ayacucho;;;;;;;;;x
c_ayacucho_adj;Ayacuchian;;ayacucher;;;;;;;;;;;x
c_ayacucho_2;Ayacucho;Ayacucho;Ayacucho;;Ayacucho;;;;;;;;;x
c_ayacucho_2_adj;Ayacuchian;;ayacucher;;;;;;;;;;;x
c_aysen;Aysén;Aysén;Aysén;;Aysén;;;;;;;;;x
c_aysen_adj;Aysénian;;ayséner;;;;;;;;;;;x
c_azangaro;Azángaro;Azángaro;Azángaro;;Azángaro;;;;;;;;;x
c_azangaro_adj;Azángarian;;azángarer;;;;;;;;;;;x
c_azuay;Azuay;Azuay;Azuay;;Azuay;;;;;;;;;x
c_azuay_adj;Azuaian;;azuaer;;;;;;;;;;;x
c_azul;Azul;Azul;Azul;;Azul;;;;;;;;;x
c_azul_adj;Azulian;;azuler;;;;;;;;;;;x
c_babahoyo;Babahoyo;Babahoyo;Babahoyo;;Babahoyo;;;;;;;;;x
c_babahoyo_adj;Babahoian;;babahoer;;;;;;;;;;;x
c_bacabal;Bacabal;Bacabal;Bacabal;;Bacabal;;;;;;;;;x
c_bacabal_adj;Bacabalian;;bacabaler;;;;;;;;;;;x
c_bage;Bagé;Bagé;Bagé;;Bagé;;;;;;;;;x
c_bage_adj;Bagéian;;bagéer;;;;;;;;;;;x
c_bagre;Bagre;Bagre;Bagre;;Bagre;;;;;;;;;x
c_bagre_adj;Bagrean;;bagrer;;;;;;;;;;;x
c_bagua;Bagua;Bagua;Bagua;;Bagua;;;;;;;;;x
c_bagua_adj;Baguan;;bager;;;;;;;;;;;x
c_bahia_blanca;Bahia Blanca;Bahia Blanca;Bahia Blanca;;Bahia Blanca;;;;;;;;;x
c_bahia_blanca_adj;Bahia Blancan;;Bahia Blancer;;;;;;;;;;;x
c_baixo_jaguaribe;Baixo Jaguaribe;Baixo Jaguaribe;Baixo Jaguaribe;;Baixo Jaguaribe;;;;;;;;;x
c_baixo_jaguaribe_adj;Baixo Jaguaribean;;Baixo Jaguariber;;;;;;;;;;;x
c_bajo_caracoles;Bajo Caracoles;Bajo Caracoles;Bajo Caracoles;;Bajo Caracoles;;;;;;;;;x
c_bajo_caracoles_adj;Bajo Caracolesian;;Bajo Caracoleser;;;;;;;;;;;x
c_balsas;Balsas;Balsas;Balsas;;Balsas;;;;;;;;;x
c_balsas_adj;Balsasian;;balsaser;;;;;;;;;;;x
c_barbacena;Barbacena;Barbacena;Barbacena;;Barbacena;;;;;;;;;x
c_barbacena_adj;Barbacenan;;barbacener;;;;;;;;;;;x
c_barcelos;Barcelos;Barcelos;Barcelos;;Barcelos;;;;;;;;;x
c_barcelos_adj;Barcelosian;;barceloser;;;;;;;;;;;x
c_bariloche;Bariloche;Bariloche;Bariloche;;Bariloche;;;;;;;;;x
c_bariloche_adj;Barilochean;;barilocher;;;;;;;;;;;x
c_barra;Barra;Barra;Barra;;Barra;;;;;;;;;x
c_barra_adj;Barran;;barrer;;;;;;;;;;;x
c_barra_das_garcas;Barra das Garças;Barra das Garças;Barra das Garças;;Barra das Garças;;;;;;;;;x
c_barra_das_garcas_adj;Barra das Garçasian;;Barra das Garçaser;;;;;;;;;;;x
c_barra_do_corda;Barra do Corda;Barra do Corda;Barra do Corda;;Barra do Corda;;;;;;;;;x
c_barra_do_corda_adj;Barra do Cordan;;Barra do Corder;;;;;;;;;;;x
c_barra_seca;Barra Seca;Barra Seca;Barra Seca;;Barra Seca;;;;;;;;;x
c_barra_seca_adj;Barra Secan;;Barra Secer;;;;;;;;;;;x
c_barranca;Barranca;Barranca;Barranca;;Barranca;;;;;;;;;x
c_barranca_adj;Barrancan;;barrancer;;;;;;;;;;;x
c_barreirinhas;Barreirinhas;Barreirinhas;Barreirinhas;;Barreirinhas;;;;;;;;;x
c_barreirinhas_adj;Barreirinhasian;;barreirinhaser;;;;;;;;;;;x
c_barretos;Barretos;Barretos;Barretos;;Barretos;;;;;;;;;x
c_barretos_adj;Barretosian;;barretoser;;;;;;;;;;;x
c_bataypora;Batayporã;Batayporã;Batayporã;;Batayporã;;;;;;;;;x
c_bataypora_adj;Batayporãian;;batayporãer;;;;;;;;;;;x
c_bauru;Bauru;Bauru;Bauru;;Bauru;;;;;;;;;x
c_bauru_adj;Baurian;;baurer;;;;;;;;;;;x
c_belem;Belém;Belém;Belém;;Belém;;;;;;;;;x
c_belem_adj;Belémian;;belémer;;;;;;;;;;;x
c_bella_vista;Bella Vista;Bella Vista;Bella Vista;;Bella Vista;;;;;;;;;x
c_bella_vista_adj;Bella Vistan;;Bella Vister;;;;;;;;;;;x
c_bella_vista_2;Bella Vista;Bella Vista;Bella Vista;;Bella Vista;;;;;;;;;x
c_bella_vista_2_adj;Bella Vistan;;Bella Vister;;;;;;;;;;;x
c_belo_horizonte;Belo Horizonte;Belo Horizonte;Belo Horizonte;;Belo Horizonte;;;;;;;;;x
c_belo_horizonte_adj;Belo Horizontean;;Belo Horizonter;;;;;;;;;;;x
c_belo_oriente;Belo Oriente;Belo Oriente;Belo Oriente;;Belo Oriente;;;;;;;;;x
c_belo_oriente_adj;Belo Orientean;;Belo Orienter;;;;;;;;;;;x
c_benjamin_constant;Benjamin Constant;Benjamin Constant;Benjamin Constant;;Benjamin Constant;;;;;;;;;x
c_benjamin_constant_adj;Benjamin Constantian;;Benjamin Constanter;;;;;;;;;;;x
c_bento_goncalves;Bento Gonçalves;Bento Gonçalves;Bento Gonçalves;;Bento Gonçalves;;;;;;;;;x
c_bento_goncalves_adj;Bento Gonçalvesian;;Bento Gonçalveser;;;;;;;;;;;x
c_bermejo;Bermejo;Bermejo;Bermejo;;Bermejo;;;;;;;;;x
c_bermejo_adj;Bermejian;;bermejer;;;;;;;;;;;x
c_bertioga;Bertioga;Bertioga;Bertioga;;Bertioga;;;;;;;;;x
c_bertioga_adj;Bertiogan;;bertioger;;;;;;;;;;;x
c_bertolinia;Bertolínia;Bertolínia;Bertolínia;;Bertolínia;;;;;;;;;x
c_bertolinia_adj;Bertolínian;;bertolíner;;;;;;;;;;;x
c_beruri;Beruri;Beruri;Beruri;;Beruri;;;;;;;;;x
c_beruri_adj;Berurian;;berurer;;;;;;;;;;;x
c_biobio;Biobío;Biobío;Biobío;;Biobío;;;;;;;;;x
c_biobio_adj;Biobíian;;biobíer;;;;;;;;;;;x
c_biribiri;Biribiri;Biribiri;Biribiri;;Biribiri;;;;;;;;;x
c_biribiri_adj;Biribirian;;biribirer;;;;;;;;;;;x
c_blumenau;Blumenau;Blumenau;Blumenau;;Blumenau;;;;;;;;;x
c_blumenau_adj;Blumenian;;blumener;;;;;;;;;;;x
c_boa_vista;Boa Vista;Boa Vista;Boa Vista;;Boa Vista;;;;;;;;;x
c_boa_vista_adj;Boa Vistan;;Boa Vister;;;;;;;;;;;x
c_boca_do_acre;Boca do Acre;Boca do Acre;Boca do Acre;;Boca do Acre;;;;;;;;;x
c_boca_do_acre_adj;Boca do Acrean;;Boca do Acrer;;;;;;;;;;;x
c_boca_do_acre_2;Boca do Acre;Boca do Acre;Boca do Acre;;Boca do Acre;;;;;;;;;x
c_boca_do_acre_2_adj;Boca do Acrean;;Boca do Acrer;;;;;;;;;;;x
c_bocaiuva;Bocaiuva;Bocaiuva;Bocaiuva;;Bocaiuva;;;;;;;;;x
c_bocaiuva_adj;Bocaiuvan;;bocaiuver;;;;;;;;;;;x
c_bolivar;Bolivar;Bolivar;Bolivar;;Bolivar;;;;;;;;;x
c_bolivar_adj;Bolivarian;;bolivarer;;;;;;;;;;;x
c_bolivar_2;Bolivar;Bolivar;Bolivar;;Bolivar;;;;;;;;;x
c_bolivar_2_adj;Bolivarian;;bolivarer;;;;;;;;;;;x
c_bolson;Bolsón;Bolsón;Bolsón;;Bolsón;;;;;;;;;x
c_bolson_adj;Bolsónian;;bolsóner;;;;;;;;;;;x
c_bom_despacho;Bom Despacho;Bom Despacho;Bom Despacho;;Bom Despacho;;;;;;;;;x
c_bom_despacho_adj;Bom Despachian;;Bom Despacher;;;;;;;;;;;x
c_bom_jardim;Bom Jardim;Bom Jardim;Bom Jardim;;Bom Jardim;;;;;;;;;x
c_bom_jardim_adj;Bom Jardimian;;Bom Jardimer;;;;;;;;;;;x
c_bom_jesus;Bom Jesus;Bom Jesus;Bom Jesus;;Bom Jesus;;;;;;;;;x
c_bom_jesus_adj;Bom Jesusian;;Bom Jesuser;;;;;;;;;;;x
c_bombinhas;Bombinhas;Bombinhas;Bombinhas;;Bombinhas;;;;;;;;;x
c_bombinhas_adj;Bombinhasian;;bombinhaser;;;;;;;;;;;x
c_boqueron;Boquerón;Boquerón;Boquerón;;Boquerón;;;;;;;;;x
c_boqueron_adj;Boquerónian;;boqueróner;;;;;;;;;;;x
c_boquira;Boquira;Boquira;Boquira;;Boquira;;;;;;;;;x
c_boquira_adj;Boquiran;;boquirer;;;;;;;;;;;x
c_borborema;Borborema;Borborema;Borborema;;Borborema;;;;;;;;;x
c_borborema_adj;Borboreman;;borboremer;;;;;;;;;;;x
c_botucatu;Botucatu;Botucatu;Botucatu;;Botucatu;;;;;;;;;x
c_botucatu_adj;Botucatian;;botucater;;;;;;;;;;;x
c_braganca_paulista;Bragança Paulista;Bragança Paulista;Bragança Paulista;;Bragança Paulista;;;;;;;;;x
c_braganca_paulista_adj;Bragantino;;Bragantino;;;;;;;;;;;x
c_brasilia;Brasilia;Brasilia;Brasilia;;Brasilia;;;;;;;;;x
c_brasilia_adj;Brasilian;;brasiler;;;;;;;;;;;x
c_brown;Brown;Brown;Brown;;Brown;;;;;;;;;x
c_brown_adj;Brownian;;browner;;;;;;;;;;;x
c_brusque;Brusque;Brusque;Brusque;;Brusque;;;;;;;;;x
c_brusque_adj;Brusquean;;brusqer;;;;;;;;;;;x
c_buenopolis;Buenópolis;Buenópolis;Buenópolis;;Buenópolis;;;;;;;;;x
c_buenopolis_adj;Buenópolisian;;buenópoliser;;;;;;;;;;;x
c_buenos_aires;Buenos Aires;Buenos Aires;Buenos Aires;;Buenos Aires;;;;;;;;;x
c_buenos_aires_adj;Buenos Airesian;;Buenos Aireser;;;;;;;;;;;x
c_buritirama;Buritirama;Buritirama;Buritirama;;Buritirama;;;;;;;;;x
c_buritirama_adj;Buritiraman;;buritiramer;;;;;;;;;;;x
c_busch;Busch;Busch;Busch;;Busch;;;;;;;;;x
c_busch_adj;Buschian;;buscher;;;;;;;;;;;x
c_bustamante;Bustamante;Bustamante;Bustamante;;Bustamante;;;;;;;;;x
c_bustamante_adj;Bustamantean;;bustamanter;;;;;;;;;;;x
c_buzios;Búzios;Búzios;Búzios;;Búzios;;;;;;;;;x
c_buzios_adj;Búziosian;;búzioser;;;;;;;;;;;x
c_caaguazu;Caaguazu;Caaguazu;Caaguazu;;Caaguazu;;;;;;;;;x
c_caaguazu_adj;Caaguazian;;caaguazer;;;;;;;;;;;x
c_caapiranga;Caapiranga;Caapiranga;Caapiranga;;Caapiranga;;;;;;;;;x
c_caapiranga_adj;Caapirangan;;caapiranger;;;;;;;;;;;x
c_cacador;Caçador;Caçador;Caçador;;Caçador;;;;;;;;;x
c_cacador_adj;Caçadorian;;caçadorer;;;;;;;;;;;x
c_cacapava_do_sul;Caçapava do Sul;Caçapava do Sul;Caçapava do Sul;;Caçapava do Sul;;;;;;;;;x
c_cacapava_do_sul_adj;Caçapava do Sulian;;Caçapava do Suler;;;;;;;;;;;x
c_caceres;Cáceres;Cáceres;Cáceres;;Cáceres;;;;;;;;;x
c_caceres_adj;Cáceresian;;cácereser;;;;;;;;;;;x
c_cachapoal;Cachapoal;Cachapoal;Cachapoal;;Cachapoal;;;;;;;;;x
c_cachapoal_adj;Cachapoalian;;cachapoaler;;;;;;;;;;;x
c_cachoeira_do_ariri;Cachoeira do Ariri;Cachoeira do Ariri;Cachoeira do Ariri;;Cachoeira do Ariri;;;;;;;;;x
c_cachoeira_do_ariri_adj;Cachoeira do Aririan;;Cachoeira do Arirer;;;;;;;;;;;x
c_cachoeira_do_sul;Cachoeira do Sul;Cachoeira do Sul;Cachoeira do Sul;;Cachoeira do Sul;;;;;;;;;x
c_cachoeira_do_sul_adj;Cachoeira do Sulian;;Cachoeira do Suler;;;;;;;;;;;x
c_cadillo;Cadillo;Cadillo;Cadillo;;Cadillo;;;;;;;;;x
c_cadillo_adj;Cadillian;;cadiller;;;;;;;;;;;x
c_cafayate;Cafayate;Cafayate;Cafayate;;Cafayate;;;;;;;;;x
c_cafayate_adj;Cafayatean;;cafayater;;;;;;;;;;;x
c_cajamarca;Cajamarca;Cajamarca;Cajamarca;;Cajamarca;;;;;;;;;x
c_cajamarca_adj;Cajamarcan;;cajamarcer;;;;;;;;;;;x
c_cajazeiras;Cajazeiras;Cajazeiras;Cajazeiras;;Cajazeiras;;;;;;;;;x
c_cajazeiras_adj;Cajazeirasian;;cajazeiraser;;;;;;;;;;;x
c_calingasta;Calingasta;Calingasta;Calingasta;;Calingasta;;;;;;;;;x
c_calingasta_adj;Calingastan;;calingaster;;;;;;;;;;;x
c_camacan;Camacan;Camacan;Camacan;;Camacan;;;;;;;;;x
c_camacan_adj;Camacanian;;camacaner;;;;;;;;;;;x
c_camacho;Camacho;Camacho;Camacho;;Camacho;;;;;;;;;x
c_camacho_adj;Camachian;;camacher;;;;;;;;;;;x
c_camana;Camaná;Camaná;Camaná;;Camaná;;;;;;;;;x
c_camana_adj;Camanáian;;camanáer;;;;;;;;;;;x
c_camaqua;Camaquã;Camaquã;Camaquã;;Camaquã;;;;;;;;;x
c_camaqua_adj;Camaquãian;;camaquãer;;;;;;;;;;;x
c_campero;Campero;Campero;Campero;;Campero;;;;;;;;;x
c_campero_adj;Camperian;;camperer;;;;;;;;;;;x
c_campina_verde;Campina Verde;Campina Verde;Campina Verde;;Campina Verde;;;;;;;;;x
c_campina_verde_adj;Campina Verdean;;Campina Verder;;;;;;;;;;;x
c_campinas;Campinas;Campinas;Campinas;;Campinas;;;;;;;;;x
c_campinas_adj;Campinasian;;campinaser;;;;;;;;;;;x
c_campinorte;Campinorte;Campinorte;Campinorte;;Campinorte;;;;;;;;;x
c_campinorte_adj;Campinortean;;campinorter;;;;;;;;;;;x
c_campo_alegre;Campo Alegre;Campo Alegre;Campo Alegre;;Campo Alegre;;;;;;;;;x
c_campo_alegre_adj;Campo Alegrean;;Campo Alegrer;;;;;;;;;;;x
c_campo_grande;Campo Grande;Campo Grande;Campo Grande;;Campo Grande;;;;;;;;;x
c_campo_grande_adj;Campo Grandean;;Campo Grander;;;;;;;;;;;x
c_campo_maior;Campo Maior;Campo Maior;Campo Maior;;Campo Maior;;;;;;;;;x
c_campo_maior_adj;Campo Maiorian;;Campo Maiorer;;;;;;;;;;;x
c_campo_mourao;Campo Mourão;Campo Mourão;Campo Mourão;;Campo Mourão;;;;;;;;;x
c_campo_mourao_adj;Campo Mourãian;;Campo Mourãer;;;;;;;;;;;x
c_campos;Campos;Campos;Campos;;Campos;;;;;;;;;x
c_campos_adj;Camposian;;camposer;;;;;;;;;;;x
c_campos_do_jordao;Campos do Jordão;Campos do Jordão;Campos do Jordão;;Campos do Jordão;;;;;;;;;x
c_campos_do_jordao_adj;Campos do Jordãian;;Campos do Jordãer;;;;;;;;;;;x
c_canama;Canamã;Canamã;Canamã;;Canamã;;;;;;;;;x
c_canama_adj;Canamãian;;canamãer;;;;;;;;;;;x
c_canchis;Canchis;Canchis;Canchis;;Canchis;;;;;;;;;x
c_canchis_adj;Canchisian;;canchiser;;;;;;;;;;;x
c_canete;Cañete;Cañete;Cañete;;Cañete;;;;;;;;;x
c_canete_adj;Cañetean;;cañeter;;;;;;;;;;;x
c_caninde;Canindé;Canindé;Canindé;;Canindé;;;;;;;;;x
c_caninde_adj;Canindéian;;canindéer;;;;;;;;;;;x
c_canoas;Canoas;Canoas;Canoas;;Canoas;;;;;;;;;x
c_canoas_adj;Canoasian;;canoaser;;;;;;;;;;;x
c_canutama;Canutama;Canutama;Canutama;;Canutama;;;;;;;;;x
c_canutama_adj;Canutaman;;canutamer;;;;;;;;;;;x
c_capao;Capão;Capão;Capão;;Capão;;;;;;;;;x
c_capao_adj;Capãian;;capãer;;;;;;;;;;;x
c_capelinha;Capelinha;Capelinha;Capelinha;;Capelinha;;;;;;;;;x
c_capelinha_adj;Capelinhan;;capelinher;;;;;;;;;;;x
c_capivari;Capivari;Capivari;Capivari;;Capivari;;;;;;;;;x
c_capivari_adj;Capivarian;;capivarer;;;;;;;;;;;x
c_carabaya;Carabaya;Carabaya;Carabaya;;Carabaya;;;;;;;;;x
c_carabaya_adj;Carabayan;;carabaer;;;;;;;;;;;x
c_caracarai;Caracarái;Caracarái;Caracarái;;Caracarái;;;;;;;;;x
c_caracarai_adj;Caracaráian;;caracaráer;;;;;;;;;;;x
c_carangas;Carangas;Carangas;Carangas;;Carangas;;;;;;;;;x
c_carangas_adj;Carangasian;;carangaser;;;;;;;;;;;x
c_carangola;Carangola;Carangola;Carangola;;Carangola;;;;;;;;;x
c_carangola_adj;Carangolan;;carangoler;;;;;;;;;;;x
c_caratinga;Caratinga;Caratinga;Caratinga;;Caratinga;;;;;;;;;x
c_caratinga_adj;Caratingan;;caratinger;;;;;;;;;;;x
c_caraveli;Caravelí;Caravelí;Caravelí;;Caravelí;;;;;;;;;x
c_caraveli_adj;Caravelíian;;caravelíer;;;;;;;;;;;x
c_carazinho;Carazinho;Carazinho;Carazinho;;Carazinho;;;;;;;;;x
c_carazinho_adj;Carazinhian;;carazinher;;;;;;;;;;;x
