#################
### Bookmarks ###
#################
ERA_CHAR_INFO_300003;Vinicius was born of a union between House Taurer and House Rossi, Talian and Hunsruckisch, Evangelical and Celeste. His existence has always been precarious from his birth to his ascension after the death of his father in battle against the gaúcho hordes of Lorenzo Medici. The newly crowned King Vinicius Taurer of Planalto was therefore grateful when his sister Sophie avenged their father in battle, bestowing upon her many gifts and titles along with his brother Maltheus. However, the relationship between all three siblings has soured since their parents death for personal and sectarian reasons, particularly Sophie who believes her two brothers conspired together to steal what is rightful her’s: the crown. Vinicius, threatened by his siblings and gaúcho heathens, in response immersed himself completely into his Evangelical religion, and he has sworn to destroy the two greatest evils in the South: heresy and devil-worship.;;;;;;;;;;;;;x
ERA_CHAR_NAME_VINICIUS;Vinicius Taurer;;;;;;;;;;;;;x
SERRA_GAUCHA;Planalto;;;;;;;;;;;;;x
ERA_CHAR_NAME_LUCAS;Lucas Cardoso;;;;;;;;;;;;;x
ERA_CHAR_INFO_110616;The Grand Dukes of Ribeira have a long and storied history as staunch allies of São Paulo, at least until the rule of Cosme II Cardoso. A traitor to his own people, Cosme II sided with the heathens of the Empire of Coffee and Milk against his fellow Paulistas and was the emperor’s most powerful ally until Rodrigo’s untimely death at Americana. A terror on the battlefield, Cosme II was horrifically scarred on the battlefield and returned to Ribeira a twisted mess of a man, excommunicated and filled with rage. Cosme II’s son Lucas Cardoso, coming of age while his father was away fighting in the Mineiro Wars, absconded from Registro with the family sword when it became clear his father had become a complete monster and raised a flag of rebellion against the Grand Duke. The future is always in motion, difficult to see who will triumph, the father or the son?;;;;;;;;;;;;;x
ITAPEVA;Itapeva;;;;;;;;;;;;;x
ERA_CHAR_NAME_CARLOS;Carlos Magno;;;;;;;;;;;;;x
ERA_CHAR_INFO_110689;Minas is a kingdom in terminal decline, led by a drooling dullard with no clear heir. This was not always the case, however, and Carlos Magno de Ribeirão remembers it well. His natural father Emperor Rodrigo ruled the greatest empire on the continent after Fátima, ruling both Minas and São Paulo under the Empire of Coffee and Milk. Before his untimely death, many Benteiros even hailed Rodrigo as their final Messiah, the man who would end the chaos that has befallen the world after ‘A Derrama.’ Instead, many now see Rodrigo as a False Messiah who led Minas into ruin and his empire a doomed dream. Chief Carlos Magno de Ribeirão of Franca despises these men and has set out to prove them all wrong. He is not a Marginal Knight and his father was not a False Messiah: they will all see. ;;;;;;;;;;;;;x
FRANCA;Franca;;;;;;;;;;;;;x
#####################
### Inferno Verde ###
#####################
ERA_CHAR_NAME_ENOCH;Enoch Ataucusi;;;;;;;;;;;;;x
ERA_CHAR_INFO_860050;Isaiah 43:5 reads ‘Fear not, for I am with you, I will bring your offspring from the East, and from the West I will gather you.’ The Israelites of Peru have long held themselves to be the divinely-ordained gathering of Israel in the West under their prophets, new prophets for the new people of Israel. Enoch Ataucusi, a direct descendant of the Jesus of the West Prophet Ezequiel Ataucusi, believes that his body is a temple of the Holy Spirit, and the Holy Spirit is telling him to reclaim the renewed Mount Sinai: Machu Picchu Mountain. For the first time in centuries, the Israelites are preparing to march out from their camps in Amazon towards Peru, to reclaim their holy places.;;;;;;;;;;;;;x
UNIVERSAL_COVENANT;Israelite Mission of the New Universal Covenant;;;;;;;;;;;;;x
ERA_CHAR_NAME_ALBERTO;Alberto Santos;;;;;;;;;;;;;x
ERA_CHAR_INFO_870015;The Republic of Manaus sits near the confluence of the Negro and Amazon rivers, and it has always been the largest population center in Amazonia. Jews, Christians, and the indigenous all rub shoulders in this city with most trade on the Amazon flowing through Manaus. Grand Mayor Alberto Casemiro of Manaus is an Amazonian Jew who maintains the precarious balance within the city and also fights off any outside enemies, mostly indigenous raiders. Alberto’s main concern at the moment is the Republic of Marajó, who is in direct competition with Manaus. A popular ruler with great ambitions, Alberto looks east: the Amazon is open for business.;;;;;;;;;;;;;x
MANAUS;Manaus;;;;;;;;;;;;;x
ERA_CHAR_NAME_GIORDANO;Giordano Borges;;;;;;;;;;;;;x
ERA_CHAR_INFO_870001;Higher wisdom has been a goal of many throughout history, and the religion of Santo Daime uses ayahuasca to reach a state of complete concentration. Giordano Borges was participating in such a ceremony in a cave after taking ayahuasca when he met a figure from the stars who gifted him with information about the internal workings of the universe, unfortunately it was in an unknown language. Giordano emerged from his ayahuasca trance with no wisdom but with new aspirations: to preserve the sovereignty of Acre, the spiritual center of Santo Daime, and to actually pursue worldly concerns.;;;;;;;;;;;;;x
LESSER_ACRE;Lesser Acre;;;;;;;;;;;;;x
ERA_CHAR_NAME_ZACARIAS;Zacarias Ribamar;;;;;;;;;;;;;x
ERA_CHAR_INFO_30018;At the mouth of the Amazon, Prince Zacarias Ribamar stews in his palace at Macapá. Conquered by Zacarias’ father José and his Fire Wasp comrades, Amapá’s Jewish rulers swore allegiance to Maranhão, and Zacarias gained the Duchy of Amapá after his father’s death, nominally still under the suzerainty of his sister Queen Rosa. Though not the brightest man, Zacarias knows he has many options and many avenues of expansion, and he intends to seize it. Will he forge west to conquer fellow Holy Spirit rulers on to Manaus, to subdue the Edah Amazonah in their nest? Will he push south to take on the Republic of Marajó and even Belém, the city that proved to be the doom of his father? Or will he make a move for the crown of Maranhão itself, even if it means war with his own sister? Only time will tell.;;;;;;;;;;;;;x
AMAPA;Amapá;;;;;;;;;;;;;x
ERA_CHAR_NAME_KLAUS;Klaus de Aguirre;;;;;;;;;;;;;x
ERA_CHAR_INFO_30018;The story of Klaus de Aguirre is one of madness and folly, a timeless tale of the lush but unforgiving Amazonian jungle. Setting out from Lima with his family and a larger expedition, Klaus was in search of the fabled country of El Dorado. The original leader of the expedition, Gonzalo de Ursúa, wanted to turn back after much of their supplies were lost in an eddy, but Klaus led a mutiny to forge deeper into the Amazon: Cortés won an empire in Mexico by disobeying orders after all! Klaus proved to be an oppressive and terrifying leader, consumed by his mad desire to find El Dorado. After the expedition was destroyed by attacks and starvation, it was whittled down to just him and his daughter. Klaus, driven past the point of madness, decided to abandon his quest to find El Dorado and instead settle down in the Amazon Rainforest with a new goal: conquering all of America and founding an incestuous dynasty to rule over it.;;;;;;;;;;;;;x
CANAMA;Canama;;;;;;;;;;;;;x
